"Index","EBAY","JPM","K"
2015-06-05,21.730302089,23.141400143,19.309348541
2015-06-08,20.991031425,22.912483392,19.192103434
2015-06-09,20.859449322,22.962217701,19.088697407
2015-06-10,20.499188371,23.042771216,19.011452767
2015-06-11,20.469203162,22.944859088,19.211517332
2015-06-12,20.496393432,22.865670485,19.371057259
2015-06-15,20.625552569,22.795614275,19.40092895
2015-06-16,20.670851991,22.707613145,19.510814942
2015-06-17,20.667592554,22.452067774,19.51810547
2015-06-18,20.501498166,22.390191622,19.095795974
2015-06-19,21.017647154,22.985470429,19.830622848
2015-06-22,21.04469288,22.757529897,19.649841985
2015-06-23,21.085933185,23.316524389,20.021244704
2015-06-24,21.052018073,23.032585061,20.286850235
2015-06-25,21.08563384,22.946242751,19.901594683
2015-06-26,21.039413144,22.924590403,19.992211969
2015-06-29,20.844249065,22.657726332,20.558255092
2015-06-30,21.16656139,22.870810934,20.779743034
2015-07-01,21.057267924,22.093682188,20.310652552
2015-07-02,21.598644847,21.744663051,20.510622989
2015-07-03,21.564601771,21.662294829,20.521004798
2015-07-06,21.591016729,21.661606505,20.185488754
2015-07-07,21.614821555,20.920501992,20.297724352
2015-07-08,21.563167334,20.653110557,20.58911809
2015-07-09,21.948444495,20.792484295,20.455562635
2015-07-10,21.775200705,20.911916812,19.880151085
2015-07-13,21.82161892,21.099504149,19.726372352
2015-07-14,21.725790881,21.839065093,19.578222296
2015-07-15,21.608266388,21.351095843,19.311486605
2015-07-16,22.142268352,20.9842304,19.480171875
2015-07-17,21.996354988,20.760064519,19.378671585
2015-07-20,22.480797369,20.667673569,19.06110773
2015-07-21,22.624538091,20.528066833,19.115707434
2015-07-22,22.833291292,20.935733683,19.361206332
2015-07-23,22.801183987,21.038068685,19.566428152
2015-07-24,22.675257042,20.906421941,20.157444336
2015-07-27,22.613731577,20.441046781,20.344352555
2015-07-28,22.651190144,20.171533522,19.99628789
2015-07-29,22.835073164,20.353730399,20.162135447
2015-07-30,22.336243698,20.417584489,21.039455269
2015-07-31,22.108641853,20.088547704,20.978259498
2015-08-03,22.398856852,20.139605143,20.76852709
2015-08-04,22.565441724,20.150003368,22.190230007
2015-08-05,22.395178438,20.121925792,22.746649526
2015-08-06,22.188632893,19.862618592,23.397318318
2015-08-07,22.499136015,19.505300285,23.765023627
2015-08-10,22.129324027,19.678961794,23.542969008
2015-08-11,21.937929734,19.630553791,23.918033188
2015-08-12,21.623336093,19.25666083,23.507913234
2015-08-13,21.614642905,19.312172097,23.696686979
2015-08-14,21.690690588,19.15749012,24.294987093
2015-08-17,21.504919318,19.195575072,23.974718241
2015-08-18,21.059691907,19.383361496,23.920999907
2015-08-19,20.839515197,19.390516727,24.090493618
2015-08-20,20.522101797,19.163994422,24.361981021
2015-08-21,20.722581738,19.211711553,24.759779593
2015-08-24,20.835202271,18.605591115,25.128340682
2015-08-25,21.295229261,19.087148199,24.848786452
2015-08-26,20.98738413,19.794505056,24.795361473
2015-08-27,21.291675331,19.798032774,24.208146191
2015-08-28,21.351883535,19.737655016,23.928505059
2015-08-31,21.4142963,20.254481914,23.519430323
2015-09-01,21.563643519,19.668183512,24.155306462
2015-09-02,21.302203719,19.94572413,24.254813279
2015-09-03,21.398463022,19.702366676,24.319182473
2015-09-04,21.173815632,19.779821462,24.496859417
2015-09-07,21.121077728,19.783181731,24.397949434
2015-09-08,20.23963683,19.866791827,23.940905741
2015-09-09,20.383878758,19.761810617,23.531344048
2015-09-10,20.033101607,19.944361891,23.525546402
2015-09-11,20.039041194,19.571683653,23.65100945
2015-09-14,19.502148308,19.544976666,23.502811159
2015-09-15,19.369654419,19.861734209,23.385228474
2015-09-16,19.997294094,20.035451048,23.497981492
2015-09-17,19.677677542,19.460748325,23.889103251
2015-09-18,19.864819566,19.300390033,23.530557873
2015-09-21,19.474153989,19.133361774,23.169777619
2015-09-22,19.584097783,19.412114654,23.16278141
2015-09-23,19.477244535,19.146951275,23.234221402
2015-09-24,19.475198501,19.187380343,22.954149371
2015-09-25,19.227744596,19.563068823,23.469478242
2015-09-28,18.624875597,19.528008988,22.619515549
2015-09-29,18.676565689,19.29775637,22.499105856
2015-09-30,18.53170271,19.517228983,21.922201693
2015-10-01,18.992188447,19.945862634,21.536133422
2015-10-02,19.248527876,19.256453115,21.740157023
2015-10-05,18.93222791,19.179926243,21.172345811
2015-10-06,18.847167387,19.529008973,21.027675748
2015-10-07,18.725815544,19.150072609,21.000835346
2015-10-08,17.0754755,18.799616052,21.123437128
2015-10-09,17.149359825,19.03550833,21.07049643
2015-10-12,17.415786552,18.795317278,21.176588085
2015-10-13,17.579283442,19.139455463,21.008543612
2015-10-14,17.053012086,18.1142215,20.97886791
2015-10-15,17.285180072,18.655028408,20.808826639
2015-10-16,17.334133312,18.858841344,20.639764474
2015-10-19,17.295929567,18.740740573,20.059614987
2015-10-20,17.294567885,18.696916472,19.379715199
2015-10-21,17.35577129,18.726073491,19.926259533
2015-10-22,20.19076898,18.867277604,20.851696105
2015-10-23,20.020199715,18.883353551,20.561792108
2015-10-26,20.153466844,19.214003732,20.462712159
2015-10-27,20.532125944,19.358347194,19.761569046
2015-10-28,20.011230606,19.738800696,19.993725492
2015-10-29,20.03732204,19.550470397,19.984185047
2015-10-30,19.969315289,19.551062395,20.264439845
2015-11-02,20.349719216,19.968610388,19.896247507
2015-11-03,20.620603815,20.112374385,17.681398061
2015-11-04,20.99916628,20.377907027,18.581215214
2015-11-05,21.080956699,20.695434181,19.277222161
2015-11-06,21.083394536,22.035425096,18.583119312
2015-11-09,21.138682636,21.654425787,18.595946353
2015-11-10,21.281593596,21.620128127,18.275715098
2015-11-11,21.092533331,21.480240354,18.674063498
2015-11-12,20.933952375,21.103098051,18.29265011
2015-11-13,21.094460702,21.181222963,18.695800109
2015-11-16,20.957150069,21.329058675,18.405932761
2015-11-17,20.913365705,21.049142588,17.574968195
2015-11-18,20.798388653,21.18781761,16.965478337
2015-11-19,20.689543588,21.276399326,17.008895854
2015-11-20,20.782052159,21.033862952,17.335300624
2015-11-23,20.735645885,20.632028723,19.099841571
2015-11-24,20.898974591,20.725509216,18.221361474
2015-11-25,20.997713618,20.743800837,19.401396868
2015-11-26,21.002419505,20.740637548,19.42644191
2015-11-27,21.045719535,20.881732774,19.277656564
2015-11-30,21.507077208,20.436907116,19.569375924
2015-12-01,20.712827144,20.637386044,19.622067226
2015-12-02,20.807797231,20.466619316,19.505807295
2015-12-03,20.789274436,20.68363686,19.530965871
2015-12-04,20.858101115,21.04467911,19.65136219
2015-12-07,20.690578975,20.759722437,19.810514523
2015-12-08,20.48241901,20.544961177,20.323707669
2015-12-09,20.441823975,20.798510832,20.786393313
2015-12-10,20.594994212,20.890563986,20.839890647
2015-12-11,20.565008901,20.766094487,21.022513178
2015-12-14,20.420109765,20.815136955,21.295756574
2015-12-15,20.566508285,21.139479852,21.277345448
2015-12-16,20.44094742,21.49296337,20.382654155
2015-12-17,20.356018637,21.154530014,20.962251248
2015-12-18,20.433792109,21.382976108,21.896315287
2015-12-21,20.278325553,21.875293056,21.383891606
2015-12-22,20.362919908,21.38512488,21.611969196
2015-12-23,20.004347353,21.645032699,21.966015866
2015-12-24,19.88305913,21.535593858,21.811992469
2015-12-25,19.877800404,21.509833155,21.785548707
2015-12-28,19.875770021,21.307418814,21.861428633
2015-12-29,19.760555806,21.2835896,21.854496525
2015-12-30,19.832657148,21.234344913,21.753019957
2015-12-31,19.945870763,21.289838901,21.599964306
2016-01-01,19.909057337,21.246201853,21.575391967
2016-01-04,19.183658319,20.047635195,21.788039999
2016-01-05,18.923169702,19.887708568,21.576088948
2016-01-06,19.533071114,19.929822098,21.932750115
2016-01-07,19.57395926,19.126058157,21.107655086
2016-01-08,19.808731499,18.713997753,22.736925288
2016-01-11,19.954029211,18.534698316,22.120586862
2016-01-12,19.711704093,18.193593376,21.621184256
2016-01-13,19.58741067,18.150050201,22.286557149
2016-01-14,19.512345089,18.488186404,22.690295167
2016-01-15,19.658681773,18.656166921,22.739357762
2016-01-18,19.657802821,18.645109654,22.702007275
2016-01-19,20.142770673,18.635840002,22.417744943
2016-01-20,20.394365913,18.276385294,22.092294291
2016-01-21,20.509098355,18.266454237,21.649679615
2016-01-22,20.125111479,18.931575361,22.101220674
2016-01-25,20.125969273,18.80688751,21.590487604
2016-01-26,20.381711663,19.272520597,21.630721736
2016-01-27,20.687865818,19.446794742,21.990541433
2016-01-28,17.062010699,19.657208343,22.444752154
2016-01-29,16.623302888,20.267842302,21.608946411
2016-02-01,17.068224398,19.886065928,21.462084043
2016-02-02,16.955449797,19.704471241,21.118980108
2016-02-03,17.258972081,20.04491402,21.181246419
2016-02-04,17.27789298,20.553739472,21.27515271
2016-02-05,17.774796962,20.663539022,21.342350127
2016-02-08,17.467803179,20.894465665,20.945385693
2016-02-09,17.162380243,20.63299321,20.514360994
2016-02-10,17.474712474,20.248927041,19.99999246
2016-02-11,17.347343123,19.491967127,23.336101389
2016-02-12,17.46296504,21.665395161,23.497324083
2016-02-15,17.514904732,21.648337548,23.375732003
2016-02-16,17.58197461,21.584937987,22.929335926
2016-02-17,17.388302584,21.218608815,22.639828397
2016-02-18,17.862664039,20.568266277,22.926972419
2016-02-19,18.180414223,20.569422805,22.453305748
2016-02-22,18.32429082,20.412084952,20.308184481
2016-02-23,18.173674553,18.987318636,20.577765403
2016-02-24,18.369954433,19.155581172,20.086803338
2016-02-25,18.321665537,19.24110361,20.205855718
2016-02-26,18.442853696,19.372000055,19.751253428
2016-02-29,18.297121036,18.774112236,20.526688656
2016-03-01,18.043031058,19.757003824,19.917191337
2016-03-02,17.496782626,19.664029177,20.586624866
2016-03-03,17.784837136,19.462979738,19.922915566
2016-03-04,18.254250627,19.321219074,19.968625734
2016-03-07,18.323289146,19.252665324,20.107766724
2016-03-08,18.349169166,19.090198405,19.778107232
2016-03-09,18.06804075,19.373942293,19.555738307
2016-03-10,17.897322091,18.947099595,19.535412476
2016-03-11,17.898028528,18.156845099,19.55856337
2016-03-14,18.197346945,18.178153832,19.018316266
2016-03-15,17.463902418,18.346136409,18.966561004
2016-03-16,17.342499453,18.252806186,19.333394942
2016-03-17,17.406296755,17.410106062,19.679813224
2016-03-18,17.585297272,18.945160572,19.883820497
2016-03-21,18.141983848,19.082904799,19.157975587
2016-03-22,17.99377431,19.097415289,18.549505781
2016-03-23,18.253463235,19.302706454,19.158129859
2016-03-24,18.4095994,19.263232823,19.64651302
2016-03-25,18.47679879,19.308505516,19.637812728
2016-03-28,18.398934582,19.085157175,19.453418066
2016-03-29,18.03375096,18.635873332,19.807540604
2016-03-30,17.881362245,19.00025576,19.529595963
2016-03-31,17.829757262,18.674482182,19.656259435
2016-04-01,17.727180326,18.80792393,20.140196577
2016-04-04,18.060528033,18.446149566,20.325842399
2016-04-05,18.752557061,18.482748872,19.578864666
2016-04-06,19.609768864,18.619119794,19.936759945
2016-04-07,18.698079427,18.264730407,20.110357334
2016-04-08,18.733682194,18.487558889,19.837011869
2016-04-11,18.85827922,18.723157144,20.141477595
2016-04-12,19.109702392,19.065130569,20.021731865
2016-04-13,19.580398271,20.213629084,19.95216734
2016-04-14,19.780634392,20.860760362,20.093337285
2016-04-15,19.951644987,20.324764923,20.706830033
2016-04-18,19.992006801,20.257819938,20.375590522
2016-04-19,19.18125639,20.516803796,20.337901179
2016-04-20,19.568425031,20.944284475,20.481710901
2016-04-21,19.763263199,20.85512771,19.945048069
2016-04-22,19.921085301,20.62510197,19.971317957
2016-04-25,19.740486811,20.396645667,19.967904115
2016-04-26,20.143564671,20.327730067,19.789085541
2016-04-27,21.040192304,20.401894098,20.492173925
2016-04-28,20.686908186,20.570082041,20.495154001
2016-04-29,20.703474,20.531306604,20.972432844
2016-05-02,20.362029454,20.570780968,20.713838298
2016-05-03,20.304090551,20.163097685,20.248881882
2016-05-04,20.195243663,19.675921394,20.168084604
2016-05-05,20.197603706,19.395114857,18.158746581
2016-05-06,20.033976544,19.501172389,17.800894056
2016-05-09,20.239163089,19.320338884,17.776690439
2016-05-10,20.071552329,19.317144166,18.117545425
2016-05-11,19.831810018,19.809901142,18.618004155
2016-05-12,19.746236514,19.782880746,19.386097335
2016-05-13,20.050735518,19.991953267,20.299117805
2016-05-16,19.753118567,20.157964614,19.877322834
2016-05-17,19.485837842,20.52823602,19.586272045
2016-05-18,19.882447394,21.83265961,20.099714275
2016-05-19,19.759451148,21.743783251,19.56117269
2016-05-20,19.723271923,21.411998798,19.019916054
2016-05-23,19.599501708,21.398813877,19.069194715
2016-05-24,19.762538,21.515356598,18.698292673
2016-05-25,19.594845467,21.812686911,18.704652935
2016-05-26,19.609959968,21.677343475,19.015408549
2016-05-27,19.744586587,21.627402631,18.107743384
2016-05-30,19.761170936,21.603882944,18.143337892
2016-05-31,19.827382885,21.579895334,18.551017714
2016-06-01,19.513353621,21.837905651,18.330385168
2016-06-02,19.730694822,21.795050821,17.959533272
2016-06-03,19.523986289,21.502300132,18.105413458
2016-06-06,19.50024082,21.722244189,17.443261134
2016-06-07,19.705400868,21.587585374,18.206520227
2016-06-08,19.604191689,21.678371213,18.690608804
2016-06-09,19.696102712,21.585970067,20.021311337
2016-06-10,19.620856513,21.394064438,20.399484152
2016-06-13,19.711861819,21.219008303,19.828180063
2016-06-14,19.651239673,20.914359189,19.507158537
2016-06-15,19.794893773,20.695454048,19.16265339
2016-06-16,19.637978306,20.761335332,19.492181106
2016-06-17,19.863238389,21.174942241,20.021528153
2016-06-20,20.546872528,20.881748969,19.872830486
2016-06-21,20.500117945,21.078349364,20.146995443
2016-06-22,20.207301667,20.848833491,20.130534604
2016-06-23,20.3737343,20.853201489,20.139585606
2016-06-24,19.574569354,19.748762039,20.996413692
2016-06-27,19.62796052,19.44507747,20.800313217
2016-06-28,19.433516927,19.84000103,19.654845203
2016-06-29,19.396896043,20.134056253,20.187257671
2016-06-30,19.255313912,20.07706252,22.541058308
2016-07-01,19.576258116,19.47174377,22.834354621
2016-07-04,19.577141587,19.446327002,22.794557112
2016-07-05,19.737156853,18.638778845,22.974401025
2016-07-06,19.642563064,19.110597562,23.081359446
2016-07-07,19.75368702,19.423750838,22.983086377
2016-07-08,20.067303529,19.515606577,22.521219254
2016-07-11,20.181364619,19.603594357,21.532703898
2016-07-12,20.257844147,19.74420133,21.782496644
2016-07-13,20.232191803,19.705314202,22.909307784
2016-07-14,21.026577469,20.076567013,25.098222467
2016-07-15,21.292127793,20.247145597,25.683555477
2016-07-18,21.255699735,19.80451405,25.294152085
2016-07-19,21.298929978,19.675888317,26.631865182
2016-07-20,21.443002387,19.636397526,22.083309972
2016-07-21,24.512137294,19.723707484,22.5083671
2016-07-22,24.853991759,19.66863447,22.477884756
2016-07-25,25.002611951,19.637486012,23.188723608
2016-07-26,25.582030429,19.847080432,23.099323372
2016-07-27,25.179826452,20.067395508,22.670249096
2016-07-28,24.928140858,19.682303672,22.800497415
2016-07-29,24.730144621,19.643283448,23.250941955
2016-08-01,24.676582058,19.620370126,22.729680386
2016-08-02,24.327850617,19.994974769,22.25753598
2016-08-03,24.310221985,20.323714447,21.826884795
2016-08-04,24.184991949,20.36081296,22.928199349
2016-08-05,24.162316691,20.846228968,23.014942954
2016-08-08,23.83857589,20.530067351,23.252659
2016-08-09,23.650144582,20.217982082,22.99164762
2016-08-10,23.655228815,20.130321554,22.605332327
2016-08-11,23.54853669,20.181129013,23.045432982
2016-08-12,23.17921342,20.237751974,22.759563542
2016-08-15,23.11931619,20.200316121,22.742425881
2016-08-16,23.019334025,20.354191223,22.072465373
2016-08-17,22.727334431,20.315309814,21.893111624
2016-08-18,22.542353918,20.435132121,21.985904636
2016-08-19,22.553491226,20.374110741,22.121094391
2016-08-22,22.462939956,20.316076744,21.918381339
2016-08-23,22.330834382,20.207150394,21.627995116
2016-08-24,22.988971203,20.419390614,21.32860037
2016-08-25,22.922366694,20.409409101,22.035984087
2016-08-26,22.787136804,20.484196362,21.898353441
2016-08-29,22.672223423,20.642134675,22.06362352
2016-08-30,23.043953342,20.594914929,21.092465069
2016-08-31,23.382362088,20.542273411,21.328756902
2016-09-01,23.150487026,20.529680424,20.690758447
2016-09-02,23.064949555,20.514624206,20.736825922
2016-09-05,22.957930592,20.517425937,20.682555037
2016-09-06,22.83497396,20.576936245,20.58183505
2016-09-07,22.75516804,20.318923096,19.469478765
2016-09-08,23.086663649,20.459842427,19.052568426
2016-09-09,22.893963111,21.108929957,18.34608322
2016-09-12,22.90782172,20.774053502,18.841031715
2016-09-13,22.448589237,21.408795868,18.793219507
2016-09-14,22.111335725,21.427909053,18.961700482
2016-09-15,21.713843289,21.268288215,18.453180319
2016-09-16,21.657624641,21.361118018,18.934459671
2016-09-19,21.425802288,21.260573618,19.228967679
2016-09-20,21.152290798,21.461343639,18.101062909
2016-09-21,21.337434697,21.4039664,17.936531153
2016-09-22,21.368494051,21.790774003,17.85097304
2016-09-23,21.332182598,21.951593844,17.717628932
2016-09-26,21.021076357,21.478907028,18.096846064
2016-09-27,20.864570635,21.51313045,17.775660998
2016-09-28,20.631955203,21.506078737,18.10814028
2016-09-29,21.188378654,21.311709807,18.352078063
2016-09-30,21.532424237,21.334099133,17.788827468
2016-10-03,21.177728462,21.519110941,18.100475919
2016-10-04,21.209240559,21.296718443,17.67591117
2016-10-05,20.594491523,21.299791726,17.793609505
2016-10-06,20.417967714,21.339034012,17.463690112
2016-10-07,19.924759476,21.578229207,18.115408227
2016-10-10,19.977404751,21.732499908,18.319930434
2016-10-11,19.787545757,21.966316973,18.370735566
2016-10-12,19.717830702,21.800873749,18.440127737
2016-10-13,19.873835346,22.004924464,17.764607279
2016-10-14,20.12533522,21.424757696,17.497695313
2016-10-17,20.106350297,21.334598323,17.4126362
2016-10-18,19.759891341,21.273185765,17.601553688
2016-10-19,20.593955479,21.300394378,17.672127411
2016-10-20,17.23638085,21.16947059,17.064792906
2016-10-21,17.238018122,21.388126104,16.820359277
2016-10-24,17.138123178,21.512946513,16.331615089
2016-10-25,17.13306682,21.458109748,16.058506552
2016-10-26,17.131231069,21.331270051,16.100375629
2016-10-27,17.210465484,21.220431888,16.61820494
2016-10-28,17.081380825,21.371499119,16.84811872
2016-10-31,17.055693299,21.592037199,17.242282912
2016-11-01,17.245620534,21.53517729,17.74761528
2016-11-02,17.367497275,21.645876585,17.895232348
2016-11-03,17.508127196,21.228721541,17.374599783
2016-11-04,17.491472305,20.773195328,17.852235778
2016-11-07,17.15962204,21.174514945,17.932402653
2016-11-08,16.84318022,21.246758754,19.69990656
2016-11-09,17.194106738,21.497615876,18.717828209
2016-11-10,17.605465568,22.19303524,18.580159982
2016-11-11,18.027632312,21.958987828,18.564632394
2016-11-14,17.771572816,22.884988469,18.792286282
2016-11-15,17.979356804,22.715429153,19.271755492
2016-11-16,17.568380119,21.774340686,19.170366899
2016-11-17,17.962879254,21.291375986,19.533779544
2016-11-18,17.854255111,20.924619751,19.486457786
2016-11-21,17.899316889,20.938575012,19.372591543
2016-11-22,17.909492055,21.336396838,20.163934637
2016-11-23,17.928916216,21.157175756,19.514991216
2016-11-24,17.992781559,21.100763197,19.575351074
2016-11-25,17.975486353,20.910513314,19.816225205
2016-11-28,17.63355995,21.25166012,19.438215487
2016-11-29,17.625097347,21.582542991,19.125544039
2016-11-30,17.362399747,21.720373342,18.757617993
2016-12-01,17.645680315,21.903680289,18.247239044
2016-12-02,18.645148647,22.506561467,18.048691149
2016-12-05,18.350009748,23.143979391,18.508053879
2016-12-06,18.191497403,22.772661161,18.641061509
2016-12-07,18.389514764,21.80856682,18.315150546
2016-12-08,18.887330848,22.023284314,18.115862155
2016-12-09,19.268128681,22.144699894,18.12408578
2016-12-12,19.649118167,22.119048651,18.576270748
2016-12-13,18.91310635,21.864085732,18.444623455
2016-12-14,19.068771228,22.155756931,18.482773177
2016-12-15,18.892481673,22.64910705,18.50301187
2016-12-16,19.187791215,22.604438475,18.558935722
2016-12-19,18.792923117,22.98763834,18.089010479
2016-12-20,18.618736959,22.977652142,18.64019801
2016-12-21,18.842850934,23.322333591,18.578471618
2016-12-22,19.14125423,23.580368772,19.254183342
2016-12-23,19.422535335,23.497542793,19.064562809
2016-12-26,19.488825207,23.397077443,19.103020426
2016-12-27,19.87682349,23.275466525,19.440231788
2016-12-28,19.975661117,23.40209435,19.507500071
2016-12-29,19.987260056,23.298278509,19.725517752
2016-12-30,19.977671045,23.424563237,19.868742168
